"DateTime","Final price"
"2020-03-30 10:10:09",1619.95
"2020-04-13 17:01:36",1799.95
"2020-06-18 17:10:06",1439.96
"2020-07-09 17:40:44",1799.95
"2020-10-01 17:10:15",1439.96
"2020-10-05 17:02:46",1799.95
"2020-10-29 17:04:16",1619.95
"2020-11-02 19:18:08",1799.95
"2020-11-25 18:13:07",1619.95
"2020-12-01 18:24:09",1799.95
"2020-12-17 18:06:56",1439.96
"2020-12-22 17:55:30",1799.95
"2020-12-22 18:14:23",1439.96
"2021-01-05 18:36:35",1799.95
"2021-02-11 18:08:23",1619.95
"2021-02-18 18:08:00",1799.95
"2021-05-27 17:04:24",1619.95
"2021-05-31 17:22:38",1799.95
"2021-06-24 18:48:11",1439.96
"2021-07-08 17:54:24",1799.95
"2021-10-28 17:37:18",1619.95
"2021-11-01 17:51:44",1799.95
"2021-11-24 18:11:42",1529.95
"2021-12-01 18:20:14",1799.95
"2021-12-16 18:01:27",1439.96
"2022-01-05 18:22:01",1799.95
"2022-01-27 18:21:37",1619.95
"2022-02-03 18:21:34",1799.95
"2022-06-09 17:01:20",1439.96
"2022-07-07 17:27:19",1799.95
"2022-09-12 17:21:22",1619.95
"2022-09-19 17:21:28",1799.95
"2022-10-25 07:05:02",1439.96
"2022-11-08 08:05:02",1799.95
"2022-11-22 18:18:14",1439.96
"2022-11-29 18:28:46",1799.95
"2022-12-16 18:01:24",1515.46
"2022-12-16 18:45:02",1259.96
"2023-01-05 18:28:06",1799.95
"2023-03-16 17:21:35",1439.96
"2023-03-23 17:21:31",1799.95
"2023-06-29 17:25:25",1079.97
"2023-07-13 17:21:32",1799.95
"2023-08-17 17:01:22",1439.96
"2023-08-20 17:01:19",1799.95
"2023-11-09 17:05:04",1259.96
"2023-11-13 17:05:04",1799.95
"2023-11-21 18:08:41",1259.96
"2023-11-28 18:26:36",1799.95
"2023-12-14 18:01:24",1079.97
"2024-01-04 18:37:39",1799.95
"2024-02-29 18:01:23",1079.97
"2024-03-07 18:01:23",1799.95
"2024-03-14 17:15:12",1079.97
"2024-03-17 10:12:00",1079.97
