"DateTime","Final price"
"2016-07-15 17:20:09",759.95
"2017-11-07 18:00:10",649.95
"2018-10-17 14:50:06",749.95
"2020-06-25 17:08:56",674.95
"2020-07-09 18:17:24",749.95
"2020-08-09 17:06:35",674.95
"2020-08-15 17:09:06",749.95
"2020-10-29 17:04:08",674.95
"2020-11-02 19:32:54",749.95
"2020-11-25 18:08:27",674.95
"2020-12-01 18:26:56",749.95
"2020-12-22 18:14:42",674.95
"2021-01-05 18:54:07",749.95
"2021-02-11 18:08:19",674.95
"2021-02-15 18:42:12",749.95
"2021-06-24 17:33:51",674.95
"2021-07-08 18:30:06",749.95
"2021-08-07 17:05:07",674.95
"2021-08-14 17:06:59",749.95
"2021-10-28 17:37:20",674.95
"2021-11-01 17:15:20",749.95
"2021-11-24 18:07:46",674.95
"2021-12-01 18:20:20",749.95
"2021-12-22 18:07:03",674.95
"2021-12-22 18:12:59",674.95
"2022-01-05 18:22:23",749.95
"2022-01-27 18:21:43",674.95
"2022-02-03 18:21:38",749.95
"2022-03-17 17:05:03",674.95
"2022-03-27 17:01:25",749.95
"2022-05-04 06:01:46",749.95
"2022-05-16 17:01:29",674.95
"2022-05-23 17:21:31",749.95
"2022-06-23 17:08:24",674.95
"2022-07-07 17:21:41",749.95
"2022-08-01 17:21:30",674.95
"2022-08-08 17:21:30",749.95
"2022-10-21 14:05:02",674.95
"2022-10-28 14:05:02",749.95
"2022-11-17 17:45:02",900
"2022-12-22 18:08:39",720
"2023-01-05 18:21:42",900
"2023-01-23 18:25:03",720
"2023-01-30 18:21:31",900
"2023-03-16 17:27:48",720
"2023-03-23 17:21:35",900
"2023-04-27 17:01:28",720
"2023-05-04 17:01:26",900
"2023-06-29 17:25:34",720
"2023-07-13 17:21:39",900
"2023-08-03 17:01:26",720
"2023-08-10 17:05:08",900
"2023-09-25 17:21:26",720
"2023-10-02 17:21:29",900
"2023-11-21 18:08:48",720
"2023-11-28 18:26:43",900
"2023-12-21 18:36:14",720
"2024-01-04 18:26:57",900
"2024-03-14 17:15:21",720
"2024-03-17 10:17:14",720
