"DateTime","Final price"
"2019-04-30 20:40:10",749.95
"2020-03-30 17:18:57",562.46
"2020-04-01 17:16:10",749.95
"2020-06-25 17:06:31",562.46
"2020-07-09 18:07:35",749.95
"2020-12-04 18:00:50",599.96
"2020-12-14 18:19:46",749.95
"2021-06-24 17:36:10",599.96
"2021-07-08 18:12:29",749.95
"2021-12-22 18:09:23",599.96
"2021-12-22 18:09:45",599.96
"2022-01-05 18:28:12",749.95
"2022-06-23 17:25:25",599.96
"2022-06-23 17:27:46",599.96
"2022-07-07 17:29:09",749.95
"2022-11-11 17:30:02",1050
"2024-03-17 09:49:27",1050
