"DateTime","Final price"
"2021-02-02 15:00:05",449.95
"2021-06-24 17:38:39",404.95
"2021-07-08 17:52:02",449.95
"2021-08-07 17:07:52",404.95
"2021-08-14 17:07:59",449.95
"2021-09-16 13:05:06",359.96
"2021-09-20 17:22:40",449.95
"2021-10-28 17:38:57",404.95
"2021-11-01 17:24:33",449.95
"2021-11-24 18:09:15",359.96
"2021-12-01 18:21:37",449.95
"2021-12-08 18:02:01",359.96
"2021-12-13 18:02:23",449.95
"2021-12-22 18:09:22",337.46
"2021-12-22 18:12:05",337.46
"2022-01-05 18:28:01",449.95
"2022-01-27 18:23:28",337.46
"2022-02-07 18:20:12",449.95
"2022-05-02 17:22:26",337.46
"2022-05-09 17:22:37",449.95
"2022-06-23 17:25:18",314.96
"2022-06-23 17:27:53",314.96
"2022-07-07 17:23:46",449.95
"2022-11-22 18:15:31",314.96
"2022-11-29 18:23:37",449.95
"2022-12-06 13:05:02",314.96
"2022-12-12 13:05:02",449.95
"2022-12-22 18:21:21",314.96
"2022-12-22 18:29:09",314.96
"2023-01-05 18:23:59",449.95
"2023-01-23 18:22:32",314.96
"2023-01-30 18:22:34",449.95
"2023-03-16 17:29:08",314.96
"2023-03-23 17:23:29",449.95
"2023-06-29 17:29:34",269.97
"2023-07-13 17:23:40",449.95
"2023-09-12 17:02:00",269.97
"2023-09-19 17:02:07",449.95
"2023-11-21 18:11:55",269.97
"2023-11-28 18:29:04",449.95
"2023-12-13 18:01:57",269.97
"2024-01-04 18:38:20",449.95
"2024-01-22 18:23:01",269.97
"2024-01-29 18:22:16",449.95
"2024-03-07 18:02:04",224.97
"2024-03-11 17:22:23",449.95
"2024-03-14 17:52:03",269.97
"2024-03-17 10:17:52",269.97
