"DateTime","Final price"
"2014-11-27 20:37:36",356.95
"2014-12-01 18:05:02",281.35
"2014-12-01 18:05:05",281.35
"2014-12-03 18:01:11",419.95
"2014-12-18 18:48:05",356.95
"2014-12-30 18:05:21",281.35
"2015-01-02 18:28:54",419.95
"2015-04-16 21:25:02",14.99
"2015-04-17 10:24:09",419.95
"2015-06-11 18:43:17",356.95
"2015-06-13 06:25:03",281.35
"2015-06-14 17:06:19",356.95
"2015-06-20 17:06:50",281.35
"2015-06-22 17:48:06",419.95
"2015-10-29 17:06:37",314.96
"2015-11-02 18:06:17",419.95
"2015-11-25 18:17:37",356.95
"2015-12-01 18:28:29",419.95
"2015-12-22 19:16:56",356.95
"2016-01-04 18:50:36",419.95
"2016-02-05 18:23:29",356.95
"2016-02-12 18:39:25",419.95
"2016-06-23 21:10:51",335.96
"2016-07-04 17:45:09",419.95
"2016-10-28 18:27:57",314.96
"2016-11-01 18:00:34",419.95
"2016-11-23 19:53:36",314.96
"2016-11-30 20:41:33",419.95
"2016-12-22 20:10:42",281.36
"2017-01-02 18:31:09",419.95
"2017-01-10 18:10:20",281.37
"2017-01-13 18:10:33",419.95
"2017-06-22 21:02:28",281.36
"2017-07-05 19:49:08",419.95
"2017-10-26 17:21:25",314.96
"2017-11-01 17:30:53",419.95
"2017-11-08 23:40:04",389.95
"2017-11-22 18:35:00",261.26
"2017-11-28 18:48:03",389.95
"2017-12-21 18:57:04",261.26
"2018-01-04 18:38:35",389.95
"2018-02-15 18:19:08",261.26
"2018-02-19 18:33:46",389.95
"2018-04-30 17:00:10",449.95
"2018-06-22 00:08:18",301.46
"2018-07-05 17:37:37",449.95
"2018-10-29 17:41:25",301.46
"2018-11-01 18:32:20",449.95
"2018-11-21 20:40:18",301.46
"2018-11-27 18:35:08",449.95
"2018-12-20 20:37:39",301.46
"2019-01-03 19:16:38",449.95
"2019-02-04 19:19:18",301.46
"2019-02-11 21:31:48",449.95
"2019-06-25 19:25:18",269.97
"2019-07-09 19:03:09",449.95
"2019-09-12 17:10:24",247.47
"2019-09-16 17:44:07",449.95
"2019-10-28 17:47:24",269.97
"2019-11-01 17:19:57",449.95
"2019-11-10 16:33:12",269.97
"2019-11-12 16:23:32",449.95
"2019-11-26 18:45:31",269.97
"2019-12-03 18:22:10",449.95
"2019-12-19 18:06:59",247.47
"2020-01-02 18:19:28",449.95
"2020-01-23 18:12:27",247.47
"2020-01-27 18:31:21",449.95
"2020-03-05 18:20:32",224.97
"2020-03-09 17:09:19",449.95
"2020-06-25 17:08:57",224.97
"2020-07-09 17:44:26",449.95
"2020-10-29 17:04:21",202.47
"2020-11-02 19:04:49",449.95
"2020-11-25 18:13:11",224.97
"2020-12-01 18:18:52",449.95
"2020-12-22 18:14:23",224.97
"2021-01-05 18:55:09",449.95
"2021-02-11 18:08:31",202.47
"2021-02-15 19:09:47",449.95
"2021-04-15 17:05:09",179.98
"2021-04-19 17:05:35",449.95
"2021-05-27 17:03:24",202.47
"2021-05-31 17:25:17",449.95
"2021-06-24 19:10:03",179.98
"2021-07-08 17:15:06",449.95
"2021-10-28 17:37:11",179.98
"2021-11-01 17:27:16",449.95
"2021-11-24 18:13:04",179.98
"2021-12-01 18:21:16",449.95
"2021-12-22 18:03:58",179.98
"2021-12-22 18:12:55",179.98
"2022-01-05 18:20:20",449.95
"2022-01-27 18:26:21",157.48
"2022-02-03 18:27:08",449.95
"2022-05-12 17:01:26",134.98
"2022-05-16 17:01:20",449.95
"2022-06-23 17:23:37",112.48
"2022-06-23 17:33:32",112.48
"2022-07-07 17:29:11",449.95
"2022-08-01 17:21:25",112.48
"2022-08-08 17:21:20",449.95
"2022-10-25 17:33:29",112.48
"2022-11-01 17:21:25",449.95
"2022-11-22 18:18:12",103.48
"2022-11-29 18:27:17",449.95
"2022-12-22 18:29:00",103.48
"2022-12-22 18:34:08",103.48
"2023-01-05 18:30:13",449.95
"2023-03-16 17:27:53",247.47
"2023-03-23 17:21:28",449.95
"2023-06-29 17:25:17",359.96
"2023-07-13 17:21:30",449.95
"2023-10-19 17:01:24",112.48
"2023-11-02 17:26:21",449.95
"2023-11-21 18:08:36",112.48
"2023-11-28 18:26:33",449.95
"2023-12-04 18:21:23",112.48
"2023-12-11 18:21:23",449.95
"2023-12-21 18:36:04",103.48
"2024-01-04 18:37:37",449.95
"2024-03-14 17:15:08",112.48
"2024-03-17 10:19:57",112.48
